dataset,sampling_method,k,sample_fraction,repetition,sample_size,mape
Apache,kmeans_hamming,17,0.5,7,96,0.15836715220321945
Apache,kmeans_random,17,0.5,7,96,0.1460113511559206
Apache,kmeans_default,18,0.5,7,96,0.15176244362621383
Apache,kmeans_hamming,18,0.5,7,96,0.15712387552938215
Apache,kmeans_random,18,0.5,7,96,0.15848814108071674
Apache,kmeans_default,19,0.5,7,96,0.14014422166739127
Apache,kmeans_hamming,19,0.5,7,96,0.158982397647616
Apache,kmeans_random,19,0.5,7,96,0.17122554270805526
Apache,kmeans_default,20,0.5,7,96,0.14867663940297451
Apache,kmeans_hamming,20,0.5,7,96,0.1539452997183913
Apache,kmeans_random,20,0.5,7,96,0.15671861104172566
Apache,random,,0.5,8,96,0.15784728290271346
Apache,kmeans_default,5,0.5,8,96,0.18089352793325694
Apache,kmeans_hamming,5,0.5,8,96,0.14461667662034725
Apache,kmeans_random,5,0.5,8,96,0.14198670586621875
Apache,kmeans_default,6,0.5,8,96,0.14489054040970645
Apache,kmeans_hamming,6,0.5,8,96,0.147195154654331
Apache,kmeans_random,6,0.5,8,96,0.1580254562999668
Apache,kmeans_default,7,0.5,8,96,0.14843031894813438
Apache,kmeans_hamming,7,0.5,8,96,0.16264287034405764
Apache,kmeans_random,7,0.5,8,96,0.18186047945151387
Apache,kmeans_default,8,0.5,8,96,0.14388262782008895
Apache,kmeans_hamming,8,0.5,8,96,0.1481469872729315
Apache,kmeans_random,8,0.5,8,96,0.1579013874873738
Apache,kmeans_default,9,0.5,8,96,0.14183825578723128
Apache,kmeans_hamming,9,0.5,8,96,0.14838416337363444
Apache,kmeans_random,9,0.5,8,96,0.17105957174079048
Apache,kmeans_default,10,0.5,8,96,0.14274941806307453
Apache,kmeans_hamming,10,0.5,8,96,0.1545742626430364
Apache,kmeans_random,10,0.5,8,96,0.15652655077652144
Apache,kmeans_default,11,0.5,8,96,0.14982473868276905
Apache,kmeans_hamming,11,0.5,8,96,0.1517263507590662
Apache,kmeans_random,11,0.5,8,96,0.15685208998672476
Apache,kmeans_default,12,0.5,8,96,0.1556589671232735
Apache,kmeans_hamming,12,0.5,8,96,0.1513638449655795
Apache,kmeans_random,12,0.5,8,96,0.15064476661299311
Apache,kmeans_default,13,0.5,8,96,0.14688907335926818
Apache,kmeans_hamming,13,0.5,8,96,0.1615387010227639
Apache,kmeans_random,13,0.5,8,96,0.15655310991612326
Apache,kmeans_default,14,0.5,8,96,0.15407027553383829
Apache,kmeans_hamming,14,0.5,8,96,0.1574751521648294
Apache,kmeans_random,14,0.5,8,96,0.16730726933928616
Apache,kmeans_default,15,0.5,8,96,0.15206051975259463
Apache,kmeans_hamming,15,0.5,8,96,0.16136684413753635
Apache,kmeans_random,15,0.5,8,96,0.1624006560137525
Apache,kmeans_default,16,0.5,8,96,0.14886972672541543
Apache,kmeans_hamming,16,0.5,8,96,0.15327824150035554
Apache,kmeans_random,16,0.5,8,96,0.15820151581801786
Apache,kmeans_default,17,0.5,8,96,0.14794331777202346
Apache,kmeans_hamming,17,0.5,8,96,0.15102893778800577
Apache,kmeans_random,17,0.5,8,96,0.1557915094187993
Apache,kmeans_default,18,0.5,8,96,0.14938030323871715
Apache,kmeans_hamming,18,0.5,8,96,0.159187656055798
Apache,kmeans_random,18,0.5,8,96,0.15178343073787884
Apache,kmeans_default,19,0.5,8,96,0.1533354688858659
Apache,kmeans_hamming,19,0.5,8,96,0.15568813899140443
Apache,kmeans_random,19,0.5,8,96,0.16777771174684966
Apache,kmeans_default,20,0.5,8,96,0.15278804561870207
Apache,kmeans_hamming,20,0.5,8,96,0.16034606981179778
Apache,kmeans_random,20,0.5,8,96,0.14888615424241228
Apache,random,,0.5,9,96,0.1586419761020884
Apache,kmeans_default,5,0.5,9,96,0.1441525615318829
Apache,kmeans_hamming,5,0.5,9,96,0.15960253631399038
Apache,kmeans_random,5,0.5,9,96,0.16736128690678567
Apache,kmeans_default,6,0.5,9,96,0.13918439824360299
Apache,kmeans_hamming,6,0.5,9,96,0.1489705509038732
Apache,kmeans_random,6,0.5,9,96,0.15010327836251114
Apache,kmeans_default,7,0.5,9,96,0.14250322180034222
Apache,kmeans_hamming,7,0.5,9,96,0.15525725673399715
Apache,kmeans_random,7,0.5,9,96,0.15911561809111618
Apache,kmeans_default,8,0.5,9,96,0.1597739369420077
Apache,kmeans_hamming,8,0.5,9,96,0.161321570875102
Apache,kmeans_random,8,0.5,9,96,0.16020996260943077
Apache,kmeans_default,9,0.5,9,96,0.1543705232466965
Apache,kmeans_hamming,9,0.5,9,96,0.15724582406790233
Apache,kmeans_random,9,0.5,9,96,0.14855515067738354
Apache,kmeans_default,10,0.5,9,96,0.1513176182938125
Apache,kmeans_hamming,10,0.5,9,96,0.14689159527000814
Apache,kmeans_random,10,0.5,9,96,0.15404020798400428
Apache,kmeans_default,11,0.5,9,96,0.14873431107202537
Apache,kmeans_hamming,11,0.5,9,96,0.14914817312360942
Apache,kmeans_random,11,0.5,9,96,0.14540833067729111
Apache,kmeans_default,12,0.5,9,96,0.1499610797675521
Apache,kmeans_hamming,12,0.5,9,96,0.1547825357760308
Apache,kmeans_random,12,0.5,9,96,0.1628602389168158
Apache,kmeans_default,13,0.5,9,96,0.16760648976431058
Apache,kmeans_hamming,13,0.5,9,96,0.14911024609521198
Apache,kmeans_random,13,0.5,9,96,0.154189857271581
Apache,kmeans_default,14,0.5,9,96,0.14395833802178434
Apache,kmeans_hamming,14,0.5,9,96,0.14424985356440467
Apache,kmeans_random,14,0.5,9,96,0.16250938465129397
Apache,kmeans_default,15,0.5,9,96,0.14345310382983634
Apache,kmeans_hamming,15,0.5,9,96,0.14331539251701017
Apache,kmeans_random,15,0.5,9,96,0.1529637559917639
Apache,kmeans_default,16,0.5,9,96,0.14747154465102463
Apache,kmeans_hamming,16,0.5,9,96,0.15994782899081614
Apache,kmeans_random,16,0.5,9,96,0.158438586297883
Apache,kmeans_default,17,0.5,9,96,0.1591253401522825
Apache,kmeans_hamming,17,0.5,9,96,0.15448827217977967
Apache,kmeans_random,17,0.5,9,96,0.15089609212422425
Apache,kmeans_default,18,0.5,9,96,0.15434408837328198
Apache,kmeans_hamming,18,0.5,9,96,0.15863737967434025
Apache,kmeans_random,18,0.5,9,96,0.15948590883589184
Apache,kmeans_default,19,0.5,9,96,0.15035720235414143
Apache,kmeans_hamming,19,0.5,9,96,0.15775219633998958
Apache,kmeans_random,19,0.5,9,96,0.15936697598125849
Apache,kmeans_default,20,0.5,9,96,0.14758591630629345
Apache,kmeans_hamming,20,0.5,9,96,0.15412620565653906
Apache,kmeans_random,20,0.5,9,96,0.15142801315878152
Apache,random,,0.5,10,96,0.16058204748407692
Apache,kmeans_default,5,0.5,10,96,0.21444684712989112
Apache,kmeans_hamming,5,0.5,10,96,0.17153630093510008
Apache,kmeans_random,5,0.5,10,96,0.18043446471429214
Apache,kmeans_default,6,0.5,10,96,0.1377027440624147
Apache,kmeans_hamming,6,0.5,10,96,0.15555905868892686
Apache,kmeans_random,6,0.5,10,96,0.15937678098688476
Apache,kmeans_default,7,0.5,10,96,0.1403700651136581
Apache,kmeans_hamming,7,0.5,10,96,0.16160967449729913
Apache,kmeans_random,7,0.5,10,96,0.15584167081086575
Apache,kmeans_default,8,0.5,10,96,0.1493972029614726
Apache,kmeans_hamming,8,0.5,10,96,0.15971925048849914
Apache,kmeans_random,8,0.5,10,96,0.15312940051648158
Apache,kmeans_default,9,0.5,10,96,0.15535700816808604
Apache,kmeans_hamming,9,0.5,10,96,0.15278209553631333
Apache,kmeans_random,9,0.5,10,96,0.15712872914658482
Apache,kmeans_default,10,0.5,10,96,0.14910292649573234
Apache,kmeans_hamming,10,0.5,10,96,0.15360103266405042
Apache,kmeans_random,10,0.5,10,96,0.15295515170155227
Apache,kmeans_default,11,0.5,10,96,0.14218461765505264
Apache,kmeans_hamming,11,0.5,10,96,0.15916606619161813
Apache,kmeans_random,11,0.5,10,96,0.15576701068967766
Apache,kmeans_default,12,0.5,10,96,0.14872005224495963
Apache,kmeans_hamming,12,0.5,10,96,0.1572353772491852
Apache,kmeans_random,12,0.5,10,96,0.1567036328786705
Apache,kmeans_default,13,0.5,10,96,0.15417464764911787
Apache,kmeans_hamming,13,0.5,10,96,0.1597092788128441
Apache,kmeans_random,13,0.5,10,96,0.16322479985214455
Apache,kmeans_default,14,0.5,10,96,0.150083587825094
Apache,kmeans_hamming,14,0.5,10,96,0.15647136318792984
Apache,kmeans_random,14,0.5,10,96,0.15724795977141412
Apache,kmeans_default,15,0.5,10,96,0.15001550611479977
Apache,kmeans_hamming,15,0.5,10,96,0.14602264260192255
Apache,kmeans_random,15,0.5,10,96,0.15826212768967676
Apache,kmeans_default,16,0.5,10,96,0.14211380442220853
Apache,kmeans_hamming,16,0.5,10,96,0.14225938844364225
Apache,kmeans_random,16,0.5,10,96,0.14650574278706804
Apache,kmeans_default,17,0.5,10,96,0.15243424629952423
Apache,kmeans_hamming,17,0.5,10,96,0.15942106269991418
Apache,kmeans_random,17,0.5,10,96,0.15976917505342403
Apache,kmeans_default,18,0.5,10,96,0.14195204763103642
Apache,kmeans_hamming,18,0.5,10,96,0.15120979374033638
Apache,kmeans_random,18,0.5,10,96,0.1625030935410075
Apache,kmeans_default,19,0.5,10,96,0.1457965326590199
Apache,kmeans_hamming,19,0.5,10,96,0.1548622774764193
Apache,kmeans_random,19,0.5,10,96,0.16434719859336455
Apache,kmeans_default,20,0.5,10,96,0.14805821047310522
Apache,kmeans_hamming,20,0.5,10,96,0.15441175283376415
Apache,kmeans_random,20,0.5,10,96,0.1523086162899613
Apache,random,,0.5,11,96,0.16251941285151925
Apache,kmeans_default,5,0.5,11,96,0.20523236501954478
Apache,kmeans_hamming,5,0.5,11,96,0.1722427393274005
Apache,kmeans_random,5,0.5,11,96,0.1864504570891035
Apache,kmeans_default,6,0.5,11,96,0.16054921627674723
Apache,kmeans_hamming,6,0.5,11,96,0.1463257668151106
Apache,kmeans_random,6,0.5,11,96,0.15326612971464681
Apache,kmeans_default,7,0.5,11,96,0.14249219636304158
Apache,kmeans_hamming,7,0.5,11,96,0.16079046492162938
Apache,kmeans_random,7,0.5,11,96,0.15351448002882231
Apache,kmeans_default,8,0.5,11,96,0.1423659178071716
Apache,kmeans_hamming,8,0.5,11,96,0.15108385740532385
Apache,kmeans_random,8,0.5,11,96,0.1610123687720281
Apache,kmeans_default,9,0.5,11,96,0.15118096589844723
Apache,kmeans_hamming,9,0.5,11,96,0.15811667913079067
Apache,kmeans_random,9,0.5,11,96,0.14357190406558742
Apache,kmeans_default,10,0.5,11,96,0.15069785933354768
Apache,kmeans_hamming,10,0.5,11,96,0.16007817937465327
Apache,kmeans_random,10,0.5,11,96,0.1644065501663091
Apache,kmeans_default,11,0.5,11,96,0.1548444225070946
Apache,kmeans_hamming,11,0.5,11,96,0.16094965913031653
Apache,kmeans_random,11,0.5,11,96,0.16172702193178665
Apache,kmeans_default,12,0.5,11,96,0.15910191348261846
Apache,kmeans_hamming,12,0.5,11,96,0.15809304338332422
Apache,kmeans_random,12,0.5,11,96,0.1571995694158918
Apache,kmeans_default,13,0.5,11,96,0.1489283411305595
Apache,kmeans_hamming,13,0.5,11,96,0.16235821160859074
Apache,kmeans_random,13,0.5,11,96,0.15579561487043345
Apache,kmeans_default,14,0.5,11,96,0.17465574967006622
Apache,kmeans_hamming,14,0.5,11,96,0.14496929968559788
Apache,kmeans_random,14,0.5,11,96,0.15652703004760224
Apache,kmeans_default,15,0.5,11,96,0.15504298208780423
Apache,kmeans_hamming,15,0.5,11,96,0.15195509642236235
Apache,kmeans_random,15,0.5,11,96,0.1586403718002656
Apache,kmeans_default,16,0.5,11,96,0.16044805074827118
Apache,kmeans_hamming,16,0.5,11,96,0.1644130403117822
Apache,kmeans_random,16,0.5,11,96,0.16126726182170892
Apache,kmeans_default,17,0.5,11,96,0.15269904995773584
Apache,kmeans_hamming,17,0.5,11,96,0.15304810761159449
Apache,kmeans_random,17,0.5,11,96,0.1685766687712225
Apache,kmeans_default,18,0.5,11,96,0.14700146917238063
Apache,kmeans_hamming,18,0.5,11,96,0.16188168941853057
Apache,kmeans_random,18,0.5,11,96,0.17182866078714562
Apache,kmeans_default,19,0.5,11,96,0.158466143969679
Apache,kmeans_hamming,19,0.5,11,96,0.15571847594618107
Apache,kmeans_random,19,0.5,11,96,0.1428354219322943
Apache,kmeans_default,20,0.5,11,96,0.14983716430300278
Apache,kmeans_hamming,20,0.5,11,96,0.15597644551471035
Apache,kmeans_random,20,0.5,11,96,0.15948240915018713
Apache,random,,0.5,12,96,0.15354544259229658
Apache,kmeans_default,5,0.5,12,96,0.16819442164222567
Apache,kmeans_hamming,5,0.5,12,96,0.15875953768037798
Apache,kmeans_random,5,0.5,12,96,0.1733887824158333
Apache,kmeans_default,6,0.5,12,96,0.1542077001896442
Apache,kmeans_hamming,6,0.5,12,96,0.1417391275739923
Apache,kmeans_random,6,0.5,12,96,0.14304338095394556
Apache,kmeans_default,7,0.5,12,96,0.1493851692380577
Apache,kmeans_hamming,7,0.5,12,96,0.14960592854697422
Apache,kmeans_random,7,0.5,12,96,0.14803623648017217
Apache,kmeans_default,8,0.5,12,96,0.15208880141616207
Apache,kmeans_hamming,8,0.5,12,96,0.16234865559604414
Apache,kmeans_random,8,0.5,12,96,0.16194236816876778
Apache,kmeans_default,9,0.5,12,96,0.14789374420233528
Apache,kmeans_hamming,9,0.5,12,96,0.1490046973431871
Apache,kmeans_random,9,0.5,12,96,0.15165992618488952
Apache,kmeans_default,10,0.5,12,96,0.1623170765580615
Apache,kmeans_hamming,10,0.5,12,96,0.1503989468658055
Apache,kmeans_random,10,0.5,12,96,0.13896875780229911
Apache,kmeans_default,11,0.5,12,96,0.14234732753019766
Apache,kmeans_hamming,11,0.5,12,96,0.15016550366659687
Apache,kmeans_random,11,0.5,12,96,0.1689246686864966
Apache,kmeans_default,12,0.5,12,96,0.15537760116897228
Apache,kmeans_hamming,12,0.5,12,96,0.15024618910257695
Apache,kmeans_random,12,0.5,12,96,0.14354928222335925
Apache,kmeans_default,13,0.5,12,96,0.14881184312848109
Apache,kmeans_hamming,13,0.5,12,96,0.15147019435669506
Apache,kmeans_random,13,0.5,12,96,0.154172110209045
Apache,kmeans_default,14,0.5,12,96,0.15059501143337292
Apache,kmeans_hamming,14,0.5,12,96,0.16266168786259536
Apache,kmeans_random,14,0.5,12,96,0.15361319876430926
Apache,kmeans_default,15,0.5,12,96,0.15557676762028003
Apache,kmeans_hamming,15,0.5,12,96,0.16208776418090323
Apache,kmeans_random,15,0.5,12,96,0.15212909248234616
Apache,kmeans_default,16,0.5,12,96,0.14586473345917472
Apache,kmeans_hamming,16,0.5,12,96,0.16837684527419108
Apache,kmeans_random,16,0.5,12,96,0.17480807891091554
Apache,kmeans_default,17,0.5,12,96,0.1605081369089633
Apache,kmeans_hamming,17,0.5,12,96,0.1587902052682861
Apache,kmeans_random,17,0.5,12,96,0.15724633189491877
Apache,kmeans_default,18,0.5,12,96,0.15493222509902047
Apache,kmeans_hamming,18,0.5,12,96,0.16209564345616267
Apache,kmeans_random,18,0.5,12,96,0.1530728663121246
Apache,kmeans_default,19,0.5,12,96,0.15771063879135414
Apache,kmeans_hamming,19,0.5,12,96,0.1480307960710612
Apache,kmeans_random,19,0.5,12,96,0.14241864776664942
Apache,kmeans_default,20,0.5,12,96,0.15128300756414764
Apache,kmeans_hamming,20,0.5,12,96,0.17031269486745848
Apache,kmeans_random,20,0.5,12,96,0.15515305355801529
Apache,random,,0.5,13,96,0.1527762343863873
Apache,kmeans_default,5,0.5,13,96,0.21722942205312598
Apache,kmeans_hamming,5,0.5,13,96,0.17170243820806688
Apache,kmeans_random,5,0.5,13,96,0.17074039379007444
Apache,kmeans_default,6,0.5,13,96,0.15630374748182235
Apache,kmeans_hamming,6,0.5,13,96,0.155438027210643
Apache,kmeans_random,6,0.5,13,96,0.1588484106464161
Apache,kmeans_default,7,0.5,13,96,0.15502647336682662
Apache,kmeans_hamming,7,0.5,13,96,0.16232882225694076
Apache,kmeans_random,7,0.5,13,96,0.15779191500576126
Apache,kmeans_default,8,0.5,13,96,0.14070556887667315
Apache,kmeans_hamming,8,0.5,13,96,0.16614983232018143
Apache,kmeans_random,8,0.5,13,96,0.15997389406750287
Apache,kmeans_default,9,0.5,13,96,0.1521555281484709
Apache,kmeans_hamming,9,0.5,13,96,0.1453102017576505
Apache,kmeans_random,9,0.5,13,96,0.15410357582913958
Apache,kmeans_default,10,0.5,13,96,0.14749632653211664
Apache,kmeans_hamming,10,0.5,13,96,0.15100638907789085
Apache,kmeans_random,10,0.5,13,96,0.16218419822861613
Apache,kmeans_default,11,0.5,13,96,0.15254593854975887
Apache,kmeans_hamming,11,0.5,13,96,0.14594707826177514
Apache,kmeans_random,11,0.5,13,96,0.14855959958542006
Apache,kmeans_default,12,0.5,13,96,0.1457869909911421
Apache,kmeans_hamming,12,0.5,13,96,0.1630983920655502
Apache,kmeans_random,12,0.5,13,96,0.15204199781140368
Apache,kmeans_default,13,0.5,13,96,0.13569474285241842
Apache,kmeans_hamming,13,0.5,13,96,0.15335573516247697
Apache,kmeans_random,13,0.5,13,96,0.17554035129410442
Apache,kmeans_default,14,0.5,13,96,0.15599309821398935
Apache,kmeans_hamming,14,0.5,13,96,0.15468944828002185
Apache,kmeans_random,14,0.5,13,96,0.15238780309179714
Apache,kmeans_default,15,0.5,13,96,0.15439667681435196
Apache,kmeans_hamming,15,0.5,13,96,0.14834230729092987
Apache,kmeans_random,15,0.5,13,96,0.15239290155587334
Apache,kmeans_default,16,0.5,13,96,0.15317757681220315
Apache,kmeans_hamming,16,0.5,13,96,0.15928645435775504
Apache,kmeans_random,16,0.5,13,96,0.15101374815747381
Apache,kmeans_default,17,0.5,13,96,0.15979991561976833
Apache,kmeans_hamming,17,0.5,13,96,0.1586855646690959
Apache,kmeans_random,17,0.5,13,96,0.16394018679410538
Apache,kmeans_default,18,0.5,13,96,0.15143387595579064
Apache,kmeans_hamming,18,0.5,13,96,0.16311504723347794
Apache,kmeans_random,18,0.5,13,96,0.1491390434823144
Apache,kmeans_default,19,0.5,13,96,0.1519369317003284
Apache,kmeans_hamming,19,0.5,13,96,0.15911833864833339
Apache,kmeans_random,19,0.5,13,96,0.15853715524024456
Apache,kmeans_default,20,0.5,13,96,0.15196165814393517
Apache,kmeans_hamming,20,0.5,13,96,0.16330335603074775
Apache,kmeans_random,20,0.5,13,96,0.15460690445874684
Apache,random,,0.5,14,96,0.15897387773242713
Apache,kmeans_default,5,0.5,14,96,0.14094438748459656
Apache,kmeans_hamming,5,0.5,14,96,0.1450549646253828
Apache,kmeans_random,5,0.5,14,96,0.15669830680186514
Apache,kmeans_default,6,0.5,14,96,0.14054133651592346
Apache,kmeans_hamming,6,0.5,14,96,0.15938676073787214
Apache,kmeans_random,6,0.5,14,96,0.15235108177070392
Apache,kmeans_default,7,0.5,14,96,0.15703042839203488
Apache,kmeans_hamming,7,0.5,14,96,0.14966080133596438
Apache,kmeans_random,7,0.5,14,96,0.15358750344589814
Apache,kmeans_default,8,0.5,14,96,0.1396394784946249
Apache,kmeans_hamming,8,0.5,14,96,0.14966549442074145
Apache,kmeans_random,8,0.5,14,96,0.1489290630636251
Apache,kmeans_default,9,0.5,14,96,0.1432281196671044
Apache,kmeans_hamming,9,0.5,14,96,0.16242360925774205
Apache,kmeans_random,9,0.5,14,96,0.14104981643511114
Apache,kmeans_default,10,0.5,14,96,0.15209102302764463
Apache,kmeans_hamming,10,0.5,14,96,0.149047159908698
Apache,kmeans_random,10,0.5,14,96,0.15436828998266494
Apache,kmeans_default,11,0.5,14,96,0.14175755457773923
Apache,kmeans_hamming,11,0.5,14,96,0.15334962035428149
Apache,kmeans_random,11,0.5,14,96,0.1472277032519828
Apache,kmeans_default,12,0.5,14,96,0.15442980047670152
Apache,kmeans_hamming,12,0.5,14,96,0.16162362382351045
Apache,kmeans_random,12,0.5,14,96,0.16256495942810703
Apache,kmeans_default,13,0.5,14,96,0.14450108972866005
Apache,kmeans_hamming,13,0.5,14,96,0.15609398773209532
Apache,kmeans_random,13,0.5,14,96,0.14847973241890847
Apache,kmeans_default,14,0.5,14,96,0.1635751868290941
Apache,kmeans_hamming,14,0.5,14,96,0.16969198280950906
Apache,kmeans_random,14,0.5,14,96,0.17536836397877598
Apache,kmeans_default,15,0.5,14,96,0.16446515236177062
Apache,kmeans_hamming,15,0.5,14,96,0.1586064353532757
Apache,kmeans_random,15,0.5,14,96,0.1513275322204152
Apache,kmeans_default,16,0.5,14,96,0.15606440844473432
Apache,kmeans_hamming,16,0.5,14,96,0.15982754501258206
Apache,kmeans_random,16,0.5,14,96,0.15678693665388901
Apache,kmeans_default,17,0.5,14,96,0.15207071250148177
Apache,kmeans_hamming,17,0.5,14,96,0.15549896357387513
Apache,kmeans_random,17,0.5,14,96,0.15678710999867332
Apache,kmeans_default,18,0.5,14,96,0.15059325116628366
Apache,kmeans_hamming,18,0.5,14,96,0.1549629571133115
Apache,kmeans_random,18,0.5,14,96,0.15386563725282834
Apache,kmeans_default,19,0.5,14,96,0.14684843109738735
Apache,kmeans_hamming,19,0.5,14,96,0.14147108769841402
Apache,kmeans_random,19,0.5,14,96,0.14730246424616109
Apache,kmeans_default,20,0.5,14,96,0.14426225656733027
Apache,kmeans_hamming,20,0.5,14,96,0.16579199549747828
Apache,kmeans_random,20,0.5,14,96,0.16250504217989117
Apache,random,,0.5,15,96,0.1635069583423945
Apache,kmeans_default,5,0.5,15,96,0.15722061292113826
Apache,kmeans_hamming,5,0.5,15,96,0.15330135570656583
Apache,kmeans_random,5,0.5,15,96,0.1679730333693635
Apache,kmeans_default,6,0.5,15,96,0.15469228131478574
Apache,kmeans_hamming,6,0.5,15,96,0.16754500427001184
Apache,kmeans_random,6,0.5,15,96,0.15566435948814245
Apache,kmeans_default,7,0.5,15,96,0.15045484565686998
Apache,kmeans_hamming,7,0.5,15,96,0.14993068483836017
Apache,kmeans_random,7,0.5,15,96,0.1715716385743101
Apache,kmeans_default,8,0.5,15,96,0.15404312361325564
Apache,kmeans_hamming,8,0.5,15,96,0.16762456112843815
Apache,kmeans_random,8,0.5,15,96,0.1539789238140936
Apache,kmeans_default,9,0.5,15,96,0.14130640596307767
Apache,kmeans_hamming,9,0.5,15,96,0.15422787425265538
Apache,kmeans_random,9,0.5,15,96,0.15955180800576368
Apache,kmeans_default,10,0.5,15,96,0.14615060277504435
Apache,kmeans_hamming,10,0.5,15,96,0.16255239417938241
Apache,kmeans_random,10,0.5,15,96,0.16498312465850973
Apache,kmeans_default,11,0.5,15,96,0.14086527887907002
Apache,kmeans_hamming,11,0.5,15,96,0.14847832798211066
Apache,kmeans_random,11,0.5,15,96,0.147401738512585
Apache,kmeans_default,12,0.5,15,96,0.14810672139411565
Apache,kmeans_hamming,12,0.5,15,96,0.14976888671135033
Apache,kmeans_random,12,0.5,15,96,0.1583417481916128
Apache,kmeans_default,13,0.5,15,96,0.14214885405684644
Apache,kmeans_hamming,13,0.5,15,96,0.14744567731157127
Apache,kmeans_random,13,0.5,15,96,0.15444169910503602
Apache,kmeans_default,14,0.5,15,96,0.15709343493869968
Apache,kmeans_hamming,14,0.5,15,96,0.14615707300593223
Apache,kmeans_random,14,0.5,15,96,0.14931306459992794
Apache,kmeans_default,15,0.5,15,96,0.14928403754864805
Apache,kmeans_hamming,15,0.5,15,96,0.16092984025444887
Apache,kmeans_random,15,0.5,15,96,0.14986200152008056
Apache,kmeans_default,16,0.5,15,96,0.1519877818687937
Apache,kmeans_hamming,16,0.5,15,96,0.15361071841038612
Apache,kmeans_random,16,0.5,15,96,0.16526793989100466
Apache,kmeans_default,17,0.5,15,96,0.14575890656377635
Apache,kmeans_hamming,17,0.5,15,96,0.15635408044411447
Apache,kmeans_random,17,0.5,15,96,0.14535900691953293
Apache,kmeans_default,18,0.5,15,96,0.14330807452578975
Apache,kmeans_hamming,18,0.5,15,96,0.15815326518487316
Apache,kmeans_random,18,0.5,15,96,0.1518912375341609
Apache,kmeans_default,19,0.5,15,96,0.15610244495371417
Apache,kmeans_hamming,19,0.5,15,96,0.1726122091261085
Apache,kmeans_random,19,0.5,15,96,0.14798576665464627
Apache,kmeans_default,20,0.5,15,96,0.14495460642108102
Apache,kmeans_hamming,20,0.5,15,96,0.157552014353065
Apache,kmeans_random,20,0.5,15,96,0.1553837738195154
Apache,random,,0.5,16,96,0.15889376808495329
Apache,kmeans_default,5,0.5,16,96,0.15215508235805505
Apache,kmeans_hamming,5,0.5,16,96,0.14768674074849214
Apache,kmeans_random,5,0.5,16,96,0.17513124448920722
Apache,kmeans_default,6,0.5,16,96,0.1748498979705028
Apache,kmeans_hamming,6,0.5,16,96,0.1604691943299039
Apache,kmeans_random,6,0.5,16,96,0.15839399040019728
Apache,kmeans_default,7,0.5,16,96,0.1483130055067305
Apache,kmeans_hamming,7,0.5,16,96,0.1542057088744364
Apache,kmeans_random,7,0.5,16,96,0.16064761680766215
Apache,kmeans_default,8,0.5,16,96,0.14955716104708675
Apache,kmeans_hamming,8,0.5,16,96,0.14811940365698803
Apache,kmeans_random,8,0.5,16,96,0.14629682452969042
Apache,kmeans_default,9,0.5,16,96,0.14969140135787265
Apache,kmeans_hamming,9,0.5,16,96,0.15988190304191183
Apache,kmeans_random,9,0.5,16,96,0.1762323108188711
Apache,kmeans_default,10,0.5,16,96,0.15629061151768545
Apache,kmeans_hamming,10,0.5,16,96,0.1619400696663675
Apache,kmeans_random,10,0.5,16,96,0.163691869928523
Apache,kmeans_default,11,0.5,16,96,0.1349063799435526
Apache,kmeans_hamming,11,0.5,16,96,0.15383814430902712
Apache,kmeans_random,11,0.5,16,96,0.1525176037322651
Apache,kmeans_default,12,0.5,16,96,0.1484237756142382
Apache,kmeans_hamming,12,0.5,16,96,0.155045037364549
Apache,kmeans_random,12,0.5,16,96,0.1664464267994279
Apache,kmeans_default,13,0.5,16,96,0.1466971164117367
Apache,kmeans_hamming,13,0.5,16,96,0.17385143849762394
Apache,kmeans_random,13,0.5,16,96,0.16473330614515402
Apache,kmeans_default,14,0.5,16,96,0.1422175443219096
Apache,kmeans_hamming,14,0.5,16,96,0.15946234012129076
Apache,kmeans_random,14,0.5,16,96,0.16035308205647544
Apache,kmeans_default,15,0.5,16,96,0.15242674667776435
Apache,kmeans_hamming,15,0.5,16,96,0.14834938027010117
Apache,kmeans_random,15,0.5,16,96,0.14716158255058198
Apache,kmeans_default,16,0.5,16,96,0.16181107444785267
Apache,kmeans_hamming,16,0.5,16,96,0.1551005588881997
Apache,kmeans_random,16,0.5,16,96,0.16536435036545677
Apache,kmeans_default,17,0.5,16,96,0.14557234090735752
Apache,kmeans_hamming,17,0.5,16,96,0.1741867982446147
Apache,kmeans_random,17,0.5,16,96,0.14598815015414882
Apache,kmeans_default,18,0.5,16,96,0.1563061571465142
Apache,kmeans_hamming,18,0.5,16,96,0.1511147892499195
Apache,kmeans_random,18,0.5,16,96,0.1696217639699246
Apache,kmeans_default,19,0.5,16,96,0.1500596608913398
Apache,kmeans_hamming,19,0.5,16,96,0.1582368008416242
Apache,kmeans_random,19,0.5,16,96,0.16757762747463645
Apache,kmeans_default,20,0.5,16,96,0.1486549866221737
Apache,kmeans_hamming,20,0.5,16,96,0.16068983312745774
Apache,kmeans_random,20,0.5,16,96,0.1777935382458963
Apache,random,,0.5,17,96,0.1539013584973821
Apache,kmeans_default,5,0.5,17,96,0.19658496290909336
Apache,kmeans_hamming,5,0.5,17,96,0.16459696945329613
Apache,kmeans_random,5,0.5,17,96,0.16988722328659586
Apache,kmeans_default,6,0.5,17,96,0.15339436417819585
Apache,kmeans_hamming,6,0.5,17,96,0.15398306481631086
