dataset,sampling_method,k,sample_fraction,sample_size,mean_mape,std_mape
BDBC,kmeans_random,11,0.5,1280,4.416633454838884,0.3721837886722036
BDBC,kmeans_random,12,0.5,1280,4.317592260673793,0.4474105468085673
BDBC,kmeans_random,13,0.5,1280,4.387684250350589,0.3985261528825997
BDBC,kmeans_random,14,0.5,1280,4.447526531566859,0.4759183385565161
BDBC,kmeans_random,15,0.5,1280,4.29800474924429,0.2525743142952677
BDBC,kmeans_random,16,0.5,1280,4.320434021516149,0.3523285602105008
BDBC,kmeans_random,17,0.5,1280,4.296905381955937,0.28531007558965693
BDBC,kmeans_random,18,0.5,1280,4.3181520506900055,0.2683108078742764
BDBC,kmeans_random,19,0.5,1280,4.296310568955121,0.2313525065572894
BDBC,kmeans_random,20,0.5,1280,4.32033309780966,0.1735692737909696
BDBC,random,,0.5,1280,4.317038357292607,0.1911719336281081
BDBC,diversity,,0.6,1536,5.657911034235232,0.0
BDBC,kmeans_default,5,0.6,1536,6.34612690025736,1.0711664224724486
BDBC,kmeans_default,6,0.6,1536,5.824941284272979,0.7552532113853908
BDBC,kmeans_default,7,0.6,1536,5.748672705184999,1.2097689569763788
BDBC,kmeans_default,8,0.6,1536,5.401592759673411,1.2261062283007036
BDBC,kmeans_default,9,0.6,1536,4.810305770298518,1.142499659989691
BDBC,kmeans_default,10,0.6,1536,4.7609834627420335,0.9436746950444124
BDBC,kmeans_default,11,0.6,1536,4.596246247654935,0.7745058860339747
BDBC,kmeans_default,12,0.6,1536,4.70481774704242,0.6970897640078004
BDBC,kmeans_default,13,0.6,1536,4.847178196703149,0.8963230378582552
BDBC,kmeans_default,14,0.6,1536,4.495499993472717,0.6622919917881862
BDBC,kmeans_default,15,0.6,1536,3.9744200864446113,0.6347655556714492
BDBC,kmeans_default,16,0.6,1536,4.033101853493077,0.4799632311697282
BDBC,kmeans_default,17,0.6,1536,3.6906226394050847,0.4412811053984658
BDBC,kmeans_default,18,0.6,1536,3.5492410824540945,0.4771090604736507
BDBC,kmeans_default,19,0.6,1536,3.2282272001674075,0.3290554057752353
BDBC,kmeans_default,20,0.6,1536,2.9865902703979006,0.08975927461474371
BDBC,kmeans_hamming,5,0.6,1536,4.438367607190842,0.25129919814297547
BDBC,kmeans_hamming,6,0.6,1536,4.319198368264298,0.18429424925291824
BDBC,kmeans_hamming,7,0.6,1536,4.277329931888789,0.4089233812499743
BDBC,kmeans_hamming,8,0.6,1536,4.404532081326607,0.5182385627973763
BDBC,kmeans_hamming,9,0.6,1536,4.381489833266257,0.38139129525038235
BDBC,kmeans_hamming,10,0.6,1536,4.422831521215312,0.49063733991321007
BDBC,kmeans_hamming,11,0.6,1536,4.40428365022077,0.4501742430066879
BDBC,kmeans_hamming,12,0.6,1536,4.252626040499594,0.5136603916826346
BDBC,kmeans_hamming,13,0.6,1536,4.383657349520996,0.4168640151746297
BDBC,kmeans_hamming,14,0.6,1536,4.488639802510959,0.48596806926461517
BDBC,kmeans_hamming,15,0.6,1536,4.210502663182056,0.33285955779718995
BDBC,kmeans_hamming,16,0.6,1536,4.3774460648492015,0.3910927370177559
BDBC,kmeans_hamming,17,0.6,1536,4.321966580127074,0.3374224111475753
BDBC,kmeans_hamming,18,0.6,1536,4.310576505632623,0.286902051704077
BDBC,kmeans_hamming,19,0.6,1536,4.294666724013495,0.283369074712371
BDBC,kmeans_hamming,20,0.6,1536,4.322164206534612,0.1325386643434329
BDBC,kmeans_random,5,0.6,1536,4.373096125170108,0.26001100312597614
BDBC,kmeans_random,6,0.6,1536,4.297888820178756,0.23017919440573678
BDBC,kmeans_random,7,0.6,1536,4.349317423945278,0.40885329459791653
BDBC,kmeans_random,8,0.6,1536,4.398618203009929,0.5515962032716469
BDBC,kmeans_random,9,0.6,1536,4.329264473263265,0.40920783851521586
BDBC,kmeans_random,10,0.6,1536,4.392435881881757,0.4690324724353267
BDBC,kmeans_random,11,0.6,1536,4.4040914269687885,0.4013854362642434
BDBC,kmeans_random,12,0.6,1536,4.26756667322495,0.5233607495351664
BDBC,kmeans_random,13,0.6,1536,4.4004969579250135,0.46298493564852267
BDBC,kmeans_random,14,0.6,1536,4.455809071045544,0.5325552091442463
BDBC,kmeans_random,15,0.6,1536,4.316170164400922,0.31841249710092
BDBC,kmeans_random,16,0.6,1536,4.330960001996478,0.4391124789368826
BDBC,kmeans_random,17,0.6,1536,4.317453850604096,0.3341886221876864
BDBC,kmeans_random,18,0.6,1536,4.324873674634274,0.34001439891755897
BDBC,kmeans_random,19,0.6,1536,4.293528868083794,0.24038560781291016
BDBC,kmeans_random,20,0.6,1536,4.3107199508818805,0.16326488244452678
BDBC,random,,0.6,1536,4.28768969296779,0.18506064637759492
BDBC,diversity,,0.7,1792,7.005714680416283,0.0
BDBC,kmeans_default,5,0.7,1792,6.902300738869479,0.9600803451965885
BDBC,kmeans_default,6,0.7,1792,5.67850161943245,0.8482246188934619
BDBC,kmeans_default,7,0.7,1792,5.856177047191357,1.072441696423839
BDBC,kmeans_default,8,0.7,1792,5.761342914247114,1.3784395458478096
BDBC,kmeans_default,9,0.7,1792,5.2653250117315915,1.46993335108538
BDBC,kmeans_default,10,0.7,1792,5.009621208367855,1.044786230849989
BDBC,kmeans_default,11,0.7,1792,4.721941989147003,1.1966161552671304
BDBC,kmeans_default,12,0.7,1792,4.532646405105638,0.685110227886063
BDBC,kmeans_default,13,0.7,1792,4.9378141012245145,0.9128181918217734
BDBC,kmeans_default,14,0.7,1792,5.205822013856294,0.9169370696084969
BDBC,kmeans_default,15,0.7,1792,4.587555737311216,0.8005030382682833
BDBC,kmeans_default,16,0.7,1792,4.402669351641409,0.6427517296290948
BDBC,kmeans_default,17,0.7,1792,3.8942869673392346,0.5359054296848779
BDBC,kmeans_default,18,0.7,1792,3.819477796277745,0.547663050266492
BDBC,kmeans_default,19,0.7,1792,3.488217258079112,0.3824961540240474
BDBC,kmeans_default,20,0.7,1792,3.251415327409246,0.09407613850114113
BDBC,kmeans_hamming,5,0.7,1792,4.398521969106683,0.29196931690205724
BDBC,kmeans_hamming,6,0.7,1792,4.284717058580987,0.2140938114869169
BDBC,kmeans_hamming,7,0.7,1792,4.26398037046906,0.4763536451138139
BDBC,kmeans_hamming,8,0.7,1792,4.454407487164436,0.6212301638503934
BDBC,kmeans_hamming,9,0.7,1792,4.396885739804566,0.4810747643435424
BDBC,kmeans_hamming,10,0.7,1792,4.434163518389396,0.5329338120335461
BDBC,kmeans_hamming,11,0.7,1792,4.390178353618561,0.501981386592422
BDBC,kmeans_hamming,12,0.7,1792,4.239432646903505,0.4441062306609218
BDBC,kmeans_hamming,13,0.7,1792,4.41182497834967,0.512671202940784
BDBC,kmeans_hamming,14,0.7,1792,4.497240101207116,0.6367795456066104
BDBC,kmeans_hamming,15,0.7,1792,4.206630327047376,0.47271316511811323
BDBC,kmeans_hamming,16,0.7,1792,4.410734058635794,0.48229888412822647
BDBC,kmeans_hamming,17,0.7,1792,4.349940336380816,0.44613333876038513
BDBC,kmeans_hamming,18,0.7,1792,4.367311508331969,0.40007446213633446
BDBC,kmeans_hamming,19,0.7,1792,4.302083014773792,0.31666375721286394
BDBC,kmeans_hamming,20,0.7,1792,4.3185773749011025,0.1252997185131548
BDBC,kmeans_random,5,0.7,1792,4.39245047000627,0.26887345685185615
BDBC,kmeans_random,6,0.7,1792,4.28004904703466,0.26363198146697836
BDBC,kmeans_random,7,0.7,1792,4.328626886693313,0.4687242444178838
BDBC,kmeans_random,8,0.7,1792,4.40252198990299,0.6313860767790967
BDBC,kmeans_random,9,0.7,1792,4.345198979607239,0.5078776583206039
BDBC,kmeans_random,10,0.7,1792,4.393550801876204,0.4965504850466371
BDBC,kmeans_random,11,0.7,1792,4.369878520211793,0.4555157544454438
BDBC,kmeans_random,12,0.7,1792,4.222164418309405,0.446226063941834
BDBC,kmeans_random,13,0.7,1792,4.413795936587155,0.5057222344040655
BDBC,kmeans_random,14,0.7,1792,4.493638641908095,0.6950874798778862
BDBC,kmeans_random,15,0.7,1792,4.291642447652688,0.39986549312847963
BDBC,kmeans_random,16,0.7,1792,4.378406748812338,0.5576912445694198
BDBC,kmeans_random,17,0.7,1792,4.319482682834414,0.45823043209080977
BDBC,kmeans_random,18,0.7,1792,4.319453580703369,0.43538669475247865
BDBC,kmeans_random,19,0.7,1792,4.262814580806213,0.3225336125378309
BDBC,kmeans_random,20,0.7,1792,4.332813054334847,0.1723071524715011
BDBC,random,,0.7,1792,4.319184961887785,0.15779025274544542
BDBC,diversity,,0.8,2048,7.975902761771723,0.0
BDBC,kmeans_default,5,0.8,2048,6.786976095777819,0.816749839634832
BDBC,kmeans_default,6,0.8,2048,5.995599900608559,1.1590737840308425
BDBC,kmeans_default,7,0.8,2048,5.794324252334679,1.165580748303995
BDBC,kmeans_default,8,0.8,2048,5.392122461498043,1.112288683533063
BDBC,kmeans_default,9,0.8,2048,5.33274922170138,1.514816929599984
BDBC,kmeans_default,10,0.8,2048,5.339120007593098,1.0866615872174712
BDBC,kmeans_default,11,0.8,2048,5.180880256262784,1.3022707904967068
BDBC,kmeans_default,12,0.8,2048,4.743666020188169,0.9031269389801375
BDBC,kmeans_default,13,0.8,2048,4.864164022112165,0.9248273608481801
BDBC,kmeans_default,14,0.8,2048,4.813297694032792,1.1943150085289982
BDBC,kmeans_default,15,0.8,2048,4.503387716057149,0.9287722489544348
BDBC,kmeans_default,16,0.8,2048,5.15270541828919,0.9605622327204393
BDBC,kmeans_default,17,0.8,2048,4.669097623342452,0.8204985110757904
BDBC,kmeans_default,18,0.8,2048,4.259667280100731,0.733645992205133
BDBC,kmeans_default,19,0.8,2048,3.5087957039690383,0.515859077669762
BDBC,kmeans_default,20,0.8,2048,3.018324724084591,0.0840532784598934
BDBC,kmeans_hamming,5,0.8,2048,4.40873317882646,0.3501937998261272
BDBC,kmeans_hamming,6,0.8,2048,4.268554004123315,0.31852657934353
BDBC,kmeans_hamming,7,0.8,2048,4.282242027298453,0.5550423996880223
BDBC,kmeans_hamming,8,0.8,2048,4.453182860403838,0.76303006457567
BDBC,kmeans_hamming,9,0.8,2048,4.406069283913387,0.6166299498692805
BDBC,kmeans_hamming,10,0.8,2048,4.438911159981231,0.719577100902554
BDBC,kmeans_hamming,11,0.8,2048,4.389967419707818,0.66478562597117
BDBC,kmeans_hamming,12,0.8,2048,4.262114673037648,0.4666134072186044
BDBC,kmeans_hamming,13,0.8,2048,4.38229843755539,0.6049137688546178
BDBC,kmeans_hamming,14,0.8,2048,4.472642325300696,0.702248418857514
BDBC,kmeans_hamming,15,0.8,2048,4.172575455591251,0.5476954630110902
BDBC,kmeans_hamming,16,0.8,2048,4.522730703453378,0.7547425807595105
BDBC,kmeans_hamming,17,0.8,2048,4.39101615528945,0.7193497371168642
BDBC,kmeans_hamming,18,0.8,2048,4.397565723869685,0.5569753876643841
BDBC,kmeans_hamming,19,0.8,2048,4.300799497366,0.45672368776385214
BDBC,kmeans_hamming,20,0.8,2048,4.32570385602318,0.1926938225381371
BDBC,kmeans_random,5,0.8,2048,4.352327179484802,0.28871072232750067
BDBC,kmeans_random,6,0.8,2048,4.242097732449295,0.4021077421323535
BDBC,kmeans_random,7,0.8,2048,4.292065553045071,0.48834846871592263
BDBC,kmeans_random,8,0.8,2048,4.405269441684217,0.7666369323207638
BDBC,kmeans_random,9,0.8,2048,4.367219559985212,0.6796589337512648
BDBC,kmeans_random,10,0.8,2048,4.410297389407987,0.6905789481471089
BDBC,kmeans_random,11,0.8,2048,4.366084471984272,0.656563528733846
BDBC,kmeans_random,12,0.8,2048,4.221409751563291,0.45453379700833985
BDBC,kmeans_random,13,0.8,2048,4.390501819289625,0.5506131369468032
BDBC,kmeans_random,14,0.8,2048,4.455796667750074,0.6898302219612276
BDBC,kmeans_random,15,0.8,2048,4.249643018186976,0.5271337741526897
BDBC,kmeans_random,16,0.8,2048,4.4648558071124045,0.7994669554856368
BDBC,kmeans_random,17,0.8,2048,4.373601066662847,0.7182132458750382
BDBC,kmeans_random,18,0.8,2048,4.3944823861069215,0.6452336486037414
BDBC,kmeans_random,19,0.8,2048,4.261409921703517,0.45377227868722886
BDBC,kmeans_random,20,0.8,2048,4.304799688729961,0.21690285093598247
BDBC,random,,0.8,2048,4.302508500832669,0.2277208391832245
BDBC,diversity,,0.9,2304,6.601434624886777,0.0
BDBC,kmeans_default,5,0.9,2304,5.452120857356551,0.8380129710648322
BDBC,kmeans_default,6,0.9,2304,5.717174610842789,1.2190785942922617
BDBC,kmeans_default,7,0.9,2304,5.498302049310431,1.3123895453370371
BDBC,kmeans_default,8,0.9,2304,5.231389065879128,1.27495263318441
BDBC,kmeans_default,9,0.9,2304,5.03409492694463,1.6132637433025723
BDBC,kmeans_default,10,0.9,2304,5.298474189648961,1.2365065231348642
BDBC,kmeans_default,11,0.9,2304,5.283944444524978,1.4700207768365186
BDBC,kmeans_default,12,0.9,2304,5.022008185555248,1.2644236412948824
BDBC,kmeans_default,13,0.9,2304,4.926266608799302,1.234563352657479
BDBC,kmeans_default,14,0.9,2304,4.686863993846434,1.2608258775564025
BDBC,kmeans_default,15,0.9,2304,4.52723871682134,1.242729462268287
BDBC,kmeans_default,16,0.9,2304,4.389254712785566,1.1782565624434331
BDBC,kmeans_default,17,0.9,2304,4.787999954826518,1.390393184381099
BDBC,kmeans_default,18,0.9,2304,5.508290859448283,1.4242739765925196
BDBC,kmeans_default,19,0.9,2304,4.290169611047345,1.0242556724565852
BDBC,kmeans_default,20,0.9,2304,3.1821376299098847,0.1041282530868892
BDBC,kmeans_hamming,5,0.9,2304,4.431152030203263,0.2921030154478671
BDBC,kmeans_hamming,6,0.9,2304,4.17175242351782,0.5457840217158979
BDBC,kmeans_hamming,7,0.9,2304,4.2238739596133925,0.7686506709941664
BDBC,kmeans_hamming,8,0.9,2304,4.475190478942375,1.0765777064169477
BDBC,kmeans_hamming,9,0.9,2304,4.480022427855608,0.6791129493454829
BDBC,kmeans_hamming,10,0.9,2304,4.351750357855884,0.8169832100755956
BDBC,kmeans_hamming,11,0.9,2304,4.4320398391479126,1.1120775728240164
BDBC,kmeans_hamming,12,0.9,2304,4.287102647210319,0.8102810704707335
BDBC,kmeans_hamming,13,0.9,2304,4.316396488688435,0.9404398680250348
BDBC,kmeans_hamming,14,0.9,2304,4.425166844430209,1.0352991914505427
BDBC,kmeans_hamming,15,0.9,2304,4.188837425359419,0.6618944582007029
BDBC,kmeans_hamming,16,0.9,2304,4.341113997728617,0.7244824712841796
BDBC,kmeans_hamming,17,0.9,2304,4.422720815436294,0.9449774644914969
BDBC,kmeans_hamming,18,0.9,2304,4.476173136866522,1.2056077468934774
BDBC,kmeans_hamming,19,0.9,2304,4.324040941161882,0.8402453901190805
BDBC,kmeans_hamming,20,0.9,2304,4.327693403091652,0.2760735163122433
BDBC,kmeans_random,5,0.9,2304,4.276182517804862,0.2791313321187304
BDBC,kmeans_random,6,0.9,2304,4.171339941742286,0.668609790065821
BDBC,kmeans_random,7,0.9,2304,4.17609764357181,0.7477154542425276
BDBC,kmeans_random,8,0.9,2304,4.424302447645053,0.9523146053583921
BDBC,kmeans_random,9,0.9,2304,4.3537086326055165,0.8117651278437982
BDBC,kmeans_random,10,0.9,2304,4.38733130233194,0.8867522331147601
BDBC,kmeans_random,11,0.9,2304,4.436706093077273,1.081124125546368
BDBC,kmeans_random,12,0.9,2304,4.2200517983791626,0.7631030103830997
BDBC,kmeans_random,13,0.9,2304,4.426100124801135,0.9551038478381969
BDBC,kmeans_random,14,0.9,2304,4.439109944929821,0.9657019624705181
BDBC,kmeans_random,15,0.9,2304,4.301882712607207,0.7569092471613119
BDBC,kmeans_random,16,0.9,2304,4.316239610986946,0.7406501972339242
BDBC,kmeans_random,17,0.9,2304,4.341259594443851,0.9357834815243572
BDBC,kmeans_random,18,0.9,2304,4.538996461237951,1.2846169258798477
BDBC,kmeans_random,19,0.9,2304,4.300954739430952,0.8509609425082777
BDBC,kmeans_random,20,0.9,2304,4.3010390310829925,0.25765436362266886
BDBC,random,,0.9,2304,4.28879690857058,0.2787712936169515
BDBC,diversity,,1.0,2559,8.397920997334722,0.0
BDBC,kmeans_default,5,1.0,2559,3.3858301888399263,3.6111648307396678
BDBC,kmeans_default,6,1.0,2559,2.813272928219352,3.4388012105764956
BDBC,kmeans_default,7,1.0,2559,1.8670339356372379,2.6253460414361944
BDBC,kmeans_default,8,1.0,2559,2.972016994369622,3.5142054077056564
BDBC,kmeans_default,9,1.0,2559,2.393294161959957,2.9021362640526953
BDBC,kmeans_default,10,1.0,2559,2.1697668238628642,2.6648251549329527
BDBC,kmeans_default,11,1.0,2559,2.8884499617783166,3.1503380357419624
BDBC,kmeans_default,12,1.0,2559,2.3905818992494714,3.0293108344170725
BDBC,kmeans_default,13,1.0,2559,2.472558531118232,3.2784309908775566
BDBC,kmeans_default,14,1.0,2559,2.101025395340494,2.724511752032928
BDBC,kmeans_default,15,1.0,2559,1.9694990084490944,2.614426415169484
BDBC,kmeans_default,16,1.0,2559,2.2388941997247316,2.9577696596269787
BDBC,kmeans_default,17,1.0,2559,2.7139130150657134,3.3520684323948426
BDBC,kmeans_default,18,1.0,2559,2.0538706922904293,2.1288742323012966
BDBC,kmeans_default,19,1.0,2559,1.9477494037393703,2.336298339797195
BDBC,kmeans_default,20,1.0,2559,1.9953437789646478,2.809330975993895
BDBC,kmeans_hamming,5,1.0,2559,2.2597535661861814,2.9080511355557674
BDBC,kmeans_hamming,6,1.0,2559,3.480228866541654,4.079116177026798
BDBC,kmeans_hamming,7,1.0,2559,3.3266842007388746,4.812763969420067
BDBC,kmeans_hamming,8,1.0,2559,3.9832328588855543,3.838425280908509
BDBC,kmeans_hamming,9,1.0,2559,4.250674354206603,4.836047055035122
BDBC,kmeans_hamming,10,1.0,2559,3.482792005719724,4.289852507592485
BDBC,kmeans_hamming,11,1.0,2559,3.150775550115026,4.3005618218488095
BDBC,kmeans_hamming,12,1.0,2559,5.083950672445287,5.753836530157132
BDBC,kmeans_hamming,13,1.0,2559,1.9612879782431631,2.5395181899192756
BDBC,kmeans_hamming,14,1.0,2559,3.2220352918672446,4.710015531942081
BDBC,kmeans_hamming,15,1.0,2559,3.9388951828482948,4.596550104199791
BDBC,kmeans_hamming,16,1.0,2559,4.255942466616437,5.245472574801118
BDBC,kmeans_hamming,17,1.0,2559,4.038222307688044,4.320814190245559
BDBC,kmeans_hamming,18,1.0,2559,3.874887718433082,4.955600616897772
BDBC,kmeans_hamming,19,1.0,2559,4.673366528267949,5.356335559562568
BDBC,kmeans_hamming,20,1.0,2559,4.7812272283678805,4.623591183888441
BDBC,kmeans_random,5,1.0,2559,6.499212501554599,5.804829535976183
BDBC,kmeans_random,6,1.0,2559,5.964747275723256,5.5273143713224036
BDBC,kmeans_random,7,1.0,2559,2.8127392665155955,3.4948257851928184
BDBC,kmeans_random,8,1.0,2559,5.042021554978151,5.423777513528913
BDBC,kmeans_random,9,1.0,2559,6.068040002761872,5.6128965648643705
BDBC,kmeans_random,10,1.0,2559,4.355054202394152,4.56464349188949
BDBC,kmeans_random,11,1.0,2559,4.095313330089439,5.539027229799215
BDBC,kmeans_random,12,1.0,2559,3.0016598893399253,4.480015857282058
BDBC,kmeans_random,13,1.0,2559,4.523667261581526,5.111536954542577
BDBC,kmeans_random,14,1.0,2559,4.519435177981679,5.55181614171191
BDBC,kmeans_random,15,1.0,2559,4.030003157868297,4.178273515714639
BDBC,kmeans_random,16,1.0,2559,4.025798129376758,4.964362221588179
BDBC,kmeans_random,17,1.0,2559,3.5790671637587885,4.960744339436331
BDBC,kmeans_random,18,1.0,2559,4.354429984942187,5.3357036037235615
BDBC,kmeans_random,19,1.0,2559,3.7130939701119927,4.875879204935472
BDBC,kmeans_random,20,1.0,2559,4.055737253328416,4.873328606248385
BDBC,random,,1.0,2559,3.788255816328032,4.862346106087135
BDBJ,diversity,,0.1,18,0.47172671949466705,0.0
BDBJ,kmeans_default,5,0.1,18,0.3228931644006177,0.13715741150076216
BDBJ,kmeans_default,6,0.1,18,0.3292670162562954,0.14189713227408515
BDBJ,kmeans_default,7,0.1,18,0.35526132645939407,0.1076890750772961
BDBJ,kmeans_default,8,0.1,18,0.40490394981009104,0.2013880468860445
BDBJ,kmeans_default,9,0.1,18,0.387261152934183,0.14339332886611394
BDBJ,kmeans_default,10,0.1,18,0.37626456045114637,0.08391086110762457
BDBJ,kmeans_default,11,0.1,18,0.38593337428043106,0.07442340007324294
BDBJ,kmeans_default,12,0.1,18,0.4130481121414264,0.07355625718461371
BDBJ,kmeans_default,13,0.1,18,0.4133482889211256,0.06010444454661565
BDBJ,kmeans_default,14,0.1,18,0.4463840621528644,0.15023317209494225
BDBJ,kmeans_default,15,0.1,18,0.41833841626380014,0.10891929160039306
BDBJ,kmeans_default,16,0.1,18,0.390525443911674,0.09065770053111341
BDBJ,kmeans_default,17,0.1,18,0.43058097645976046,0.1036308048827068
BDBJ,kmeans_default,18,0.1,18,0.39340274078884796,0.0865003729576481
BDBJ,kmeans_hamming,5,0.1,18,0.5339921993534406,0.14729133634535968
BDBJ,kmeans_hamming,6,0.1,18,0.4938495722716851,0.10612986073588766
BDBJ,kmeans_hamming,7,0.1,18,0.5184122032811972,0.1197691583483013
BDBJ,kmeans_hamming,8,0.1,18,0.525201299290289,0.1918024647534556
BDBJ,kmeans_hamming,9,0.1,18,0.39812485545746407,0.06062747521929953
BDBJ,kmeans_hamming,10,0.1,18,0.410789432807552,0.1024146271031777
BDBJ,kmeans_hamming,11,0.1,18,0.4350228990742042,0.08809220559955198
BDBJ,kmeans_hamming,12,0.1,18,0.455057039556579,0.10148697558191916
BDBJ,kmeans_hamming,13,0.1,18,0.49367180830126806,0.11799357446388893
BDBJ,kmeans_hamming,14,0.1,18,0.48753470921982617,0.12393348376692237
BDBJ,kmeans_hamming,15,0.1,18,0.4768889725851209,0.16358112773301256
BDBJ,kmeans_hamming,16,0.1,18,0.4592515886784158,0.1119755017794421
BDBJ,kmeans_hamming,17,0.1,18,0.42579512814287696,0.057338558402082546
BDBJ,kmeans_hamming,18,0.1,18,0.4332764842172212,0.08272253826699964
BDBJ,kmeans_random,5,0.1,18,0.5015757850395942,0.12964470318666457
BDBJ,kmeans_random,6,0.1,18,0.495134344318719,0.09736133349905268
BDBJ,kmeans_random,7,0.1,18,0.47052324453967953,0.12653907956450713
BDBJ,kmeans_random,8,0.1,18,0.43560511130371704,0.11571073449124866
BDBJ,kmeans_random,9,0.1,18,0.4616897402063522,0.1188397602230339
BDBJ,kmeans_random,10,0.1,18,0.4509958352527338,0.1007553715879883
BDBJ,kmeans_random,11,0.1,18,0.47999147119639685,0.10421574013609008
BDBJ,kmeans_random,12,0.1,18,0.4621064521261602,0.11048370323126372
BDBJ,kmeans_random,13,0.1,18,0.4874312643586602,0.09740451670999771
BDBJ,kmeans_random,14,0.1,18,0.4793051374421171,0.09249126881949513
BDBJ,kmeans_random,15,0.1,18,0.47142647565720713,0.12416791908035447
BDBJ,kmeans_random,16,0.1,18,0.48456956227297476,0.09793137951337982
BDBJ,kmeans_random,17,0.1,18,0.4662138754714134,0.07770572215439196
BDBJ,kmeans_random,18,0.1,18,0.4624373576734825,0.07791121251299342
BDBJ,random,,0.1,18,0.45071254329330873,0.11113781603803732
BDBJ,diversity,,0.2,36,0.32074734384648906,0.0
BDBJ,kmeans_default,5,0.2,36,0.36705046898763205,0.19415390234116087
BDBJ,kmeans_default,6,0.2,36,0.36748673919998326,0.1597144995849508
BDBJ,kmeans_default,7,0.2,36,0.3889313923162857,0.12881872375716377
BDBJ,kmeans_default,8,0.2,36,0.4474349666999779,0.23266651504768115
BDBJ,kmeans_default,9,0.2,36,0.4010143692652008,0.11163674941046857
BDBJ,kmeans_default,10,0.2,36,0.3905259291739323,0.07375122158142525
BDBJ,kmeans_default,11,0.2,36,0.37820483035009944,0.06183221244269178
BDBJ,kmeans_default,12,0.2,36,0.3871289240322996,0.048397792722091104
BDBJ,kmeans_default,13,0.2,36,0.38075782723123025,0.04797500460944641
BDBJ,kmeans_default,14,0.2,36,0.40768562636959893,0.10100351002733654
BDBJ,kmeans_default,15,0.2,36,0.38582741317671565,0.060311200319021145
BDBJ,kmeans_default,16,0.2,36,0.39335233965875055,0.10595193820208966
BDBJ,kmeans_default,17,0.2,36,0.3938113282535092,0.0703416784315583
BDBJ,kmeans_default,18,0.2,36,0.4311999427561901,0.11136543454515918
BDBJ,kmeans_default,19,0.2,36,0.4308955054208772,0.07258313043668913
BDBJ,kmeans_default,20,0.2,36,0.4311048243907773,0.07665037476990987
BDBJ,kmeans_hamming,5,0.2,36,0.362525473208032,0.03502415228604129
BDBJ,kmeans_hamming,6,0.2,36,0.37300946599848717,0.06412525239261904
BDBJ,kmeans_hamming,7,0.2,36,0.3667458367506024,0.033370121440777105
BDBJ,kmeans_hamming,8,0.2,36,0.3775708912033067,0.048071657279656003
BDBJ,kmeans_hamming,9,0.2,36,0.37020552236714,0.03761787947916677
BDBJ,kmeans_hamming,10,0.2,36,0.3713264002758017,0.04505731005368843
BDBJ,kmeans_hamming,11,0.2,36,0.383109164056633,0.0408414389171595
BDBJ,kmeans_hamming,12,0.2,36,0.38580088272299,0.060502887703561166
BDBJ,kmeans_hamming,13,0.2,36,0.3957813309505434,0.0723039574285323
BDBJ,kmeans_hamming,14,0.2,36,0.4196644774765348,0.08059728521694345
BDBJ,kmeans_hamming,15,0.2,36,0.4235412933466043,0.06641348762497112
BDBJ,kmeans_hamming,16,0.2,36,0.4325146364490726,0.09593356000618358
BDBJ,kmeans_hamming,17,0.2,36,0.4224808146637752,0.08352208539524973
BDBJ,kmeans_hamming,18,0.2,36,0.4500626166988736,0.11338312139059481
BDBJ,kmeans_hamming,19,0.2,36,0.42219584931547177,0.06839121264775484
BDBJ,kmeans_hamming,20,0.2,36,0.43023953352336647,0.09388443010084443
BDBJ,kmeans_random,5,0.2,36,0.4026763392400066,0.054689620613655864
BDBJ,kmeans_random,6,0.2,36,0.39632223910269526,0.053530296017021646
BDBJ,kmeans_random,7,0.2,36,0.3867030288034235,0.05098637122671793
BDBJ,kmeans_random,8,0.2,36,0.3792378989855649,0.04072624470638114
BDBJ,kmeans_random,9,0.2,36,0.37775489031557924,0.04720700618517497
BDBJ,kmeans_random,10,0.2,36,0.38055928560672797,0.06610262601509873
BDBJ,kmeans_random,11,0.2,36,0.38498252322327536,0.05347437740191757
BDBJ,kmeans_random,12,0.2,36,0.3819862387553667,0.05333944928833941
BDBJ,kmeans_random,13,0.2,36,0.37985259785432884,0.038649264759231056
BDBJ,kmeans_random,14,0.2,36,0.3866810944889403,0.056480348156256466
BDBJ,kmeans_random,15,0.2,36,0.3684482008144174,0.03541264691188381
BDBJ,kmeans_random,16,0.2,36,0.38170143470203793,0.04239839202812008
BDBJ,kmeans_random,17,0.2,36,0.3809509343511432,0.032330501746334034
BDBJ,kmeans_random,18,0.2,36,0.3805768453943586,0.039957738800137886
BDBJ,kmeans_random,19,0.2,36,0.37324123220612065,0.03192368541726101
BDBJ,kmeans_random,20,0.2,36,0.37518869275993805,0.032072639646883665
BDBJ,random,,0.2,36,0.4047651989628003,0.05765192510407711
BDBJ,diversity,,0.3,54,0.3193697445926414,0.0
BDBJ,kmeans_default,5,0.3,54,0.41646460326097146,0.22328557404398514
BDBJ,kmeans_default,6,0.3,54,0.4208510894820813,0.18668752488880716
BDBJ,kmeans_default,7,0.3,54,0.44624331115343174,0.14709328309019004
BDBJ,kmeans_default,8,0.3,54,0.4901308532879846,0.23246586514996673
BDBJ,kmeans_default,9,0.3,54,0.42126559800295527,0.09311173252183005
BDBJ,kmeans_default,10,0.3,54,0.4149827030407775,0.0721881536846695
