dataset,sampling_method,k,sample_fraction,repetition,sample_size,mape
BDBC,kmeans_random,19,0.6,22,1536,4.458440197863701
BDBC,kmeans_default,20,0.6,22,1536,2.985063638020426
BDBC,kmeans_hamming,20,0.6,22,1536,4.362603737992042
BDBC,kmeans_random,20,0.6,22,1536,4.087261163696102
BDBC,kmeans_default,21,0.6,22,1536,2.9365245099220747
BDBC,kmeans_hamming,21,0.6,22,1536,4.5934459745397
BDBC,kmeans_random,21,0.6,22,1536,4.147024980464798
BDBC,kmeans_default,22,0.6,22,1536,3.2004510806623
BDBC,kmeans_hamming,22,0.6,22,1536,4.690598638755627
BDBC,kmeans_random,22,0.6,22,1536,4.199878484817585
BDBC,kmeans_default,23,0.6,22,1536,3.0080094556263113
BDBC,kmeans_hamming,23,0.6,22,1536,4.107116860877298
BDBC,kmeans_random,23,0.6,22,1536,4.156271717661038
BDBC,kmeans_default,24,0.6,22,1536,4.075236435733052
BDBC,kmeans_hamming,24,0.6,22,1536,5.408311697256133
BDBC,kmeans_random,24,0.6,22,1536,4.9484753683829865
BDBC,kmeans_default,25,0.6,22,1536,2.1382454093842003
BDBC,kmeans_hamming,25,0.6,22,1536,3.7159308320495557
BDBC,kmeans_random,25,0.6,22,1536,3.8009719233033357
BDBC,kmeans_default,26,0.6,22,1536,2.9255119473068563
BDBC,kmeans_hamming,26,0.6,22,1536,4.122171215681124
BDBC,kmeans_random,26,0.6,22,1536,4.45007016108955
BDBC,kmeans_default,27,0.6,22,1536,3.7464251025294235
BDBC,kmeans_hamming,27,0.6,22,1536,4.659584111074255
BDBC,kmeans_random,27,0.6,22,1536,5.080523679456725
BDBC,kmeans_default,28,0.6,22,1536,3.950880462069335
BDBC,kmeans_hamming,28,0.6,22,1536,4.752617248641295
BDBC,kmeans_random,28,0.6,22,1536,4.450853379306066
BDBC,kmeans_default,29,0.6,22,1536,3.334781165602696
BDBC,kmeans_hamming,29,0.6,22,1536,4.545049217669597
BDBC,kmeans_random,29,0.6,22,1536,4.225307225407631
BDBC,kmeans_default,30,0.6,22,1536,4.293964272699061
BDBC,kmeans_hamming,30,0.6,22,1536,5.359340409970076
BDBC,kmeans_random,30,0.6,22,1536,5.4850455800607065
BDBC,kmeans_default,31,0.6,22,1536,3.444112889189224
BDBC,kmeans_hamming,31,0.6,22,1536,4.531303155531076
BDBC,kmeans_random,31,0.6,22,1536,4.249873312258105
BDBC,kmeans_default,32,0.6,22,1536,2.874804245322447
BDBC,kmeans_hamming,32,0.6,22,1536,4.2265698196078025
BDBC,kmeans_random,32,0.6,22,1536,3.9439000812172793
BDBC,kmeans_default,33,0.6,22,1536,3.179001593272268
BDBC,kmeans_hamming,33,0.6,22,1536,4.311807758263503
BDBC,kmeans_random,33,0.6,22,1536,4.211756819351423
BDBC,kmeans_default,34,0.6,22,1536,3.394887842588816
BDBC,kmeans_hamming,34,0.6,22,1536,4.288465538267575
BDBC,kmeans_random,34,0.6,22,1536,4.339635405480651
BDBC,kmeans_default,35,0.6,22,1536,3.322753416496112
BDBC,kmeans_hamming,35,0.6,22,1536,4.410728261366428
BDBC,kmeans_random,35,0.6,22,1536,4.304831562197717
BDBC,kmeans_default,36,0.6,22,1536,2.9978024979935465
BDBC,kmeans_hamming,36,0.6,22,1536,4.119796192714914
BDBC,kmeans_random,36,0.6,22,1536,4.539351824731388
BDBC,kmeans_default,37,0.6,22,1536,3.5367684715652814
BDBC,kmeans_hamming,37,0.6,22,1536,4.893005411305806
BDBC,kmeans_random,37,0.6,22,1536,4.672782402038786
BDBC,kmeans_default,38,0.6,22,1536,3.2143514408969
BDBC,kmeans_hamming,38,0.6,22,1536,4.241354581705949
BDBC,kmeans_random,38,0.6,22,1536,4.3202168580372815
BDBC,kmeans_default,39,0.6,22,1536,2.9020745485052966
BDBC,kmeans_hamming,39,0.6,22,1536,3.8474644843074923
BDBC,kmeans_random,39,0.6,22,1536,3.808185969207117
BDBC,kmeans_default,40,0.6,22,1536,3.4620447612551657
BDBC,kmeans_hamming,40,0.6,22,1536,4.508946615465539
BDBC,kmeans_random,40,0.6,22,1536,4.970565095350405
BDBC,kmeans_default,41,0.6,22,1536,3.0281109393284953
BDBC,kmeans_hamming,41,0.6,22,1536,3.907991682019969
BDBC,kmeans_random,41,0.6,22,1536,4.192341571452472
BDBC,kmeans_default,42,0.6,22,1536,3.21664715527801
BDBC,kmeans_hamming,42,0.6,22,1536,4.505576925005277
BDBC,kmeans_random,42,0.6,22,1536,4.146269226792111
BDBC,kmeans_default,43,0.6,22,1536,3.073045014849133
BDBC,kmeans_hamming,43,0.6,22,1536,4.1159349360631285
BDBC,kmeans_random,43,0.6,22,1536,4.100188888402753
BDBC,kmeans_default,44,0.6,22,1536,3.065031715583345
BDBC,kmeans_hamming,44,0.6,22,1536,4.196696245574214
BDBC,kmeans_random,44,0.6,22,1536,4.3085070126039495
BDBC,kmeans_default,45,0.6,22,1536,3.1689368959883946
BDBC,kmeans_hamming,45,0.6,22,1536,4.058659005706412
BDBC,kmeans_random,45,0.6,22,1536,3.998022739481223
BDBC,kmeans_default,46,0.6,22,1536,3.155337269572801
BDBC,kmeans_hamming,46,0.6,22,1536,4.502051980664668
BDBC,kmeans_random,46,0.6,22,1536,4.6292595556835625
BDBC,kmeans_default,47,0.6,22,1536,3.3618940430692654
BDBC,kmeans_hamming,47,0.6,22,1536,4.703283096464448
BDBC,kmeans_random,47,0.6,22,1536,4.456522506259782
BDBC,kmeans_default,48,0.6,22,1536,3.2603128807488337
BDBC,kmeans_hamming,48,0.6,22,1536,4.224026207106863
BDBC,kmeans_random,48,0.6,22,1536,4.633226016354637
BDBC,kmeans_default,49,0.6,22,1536,3.17582884166006
BDBC,kmeans_hamming,49,0.6,22,1536,4.608642199196911
BDBC,kmeans_random,49,0.6,22,1536,4.610638925336604
BDBC,kmeans_default,50,0.6,22,1536,2.9891141910998495
BDBC,kmeans_hamming,50,0.6,22,1536,4.0446413192996955
BDBC,kmeans_random,50,0.6,22,1536,4.130912182486642
BDBC,random,,0.7,22,1792,3.942418349608168
BDBC,kmeans_default,5,0.7,22,1792,6.3018371013021905
BDBC,kmeans_hamming,5,0.7,22,1792,4.343620255595721
BDBC,kmeans_random,5,0.7,22,1792,3.9176717969863275
BDBC,kmeans_default,6,0.7,22,1792,5.8242551179393915
BDBC,kmeans_hamming,6,0.7,22,1792,4.072572952107951
BDBC,kmeans_random,6,0.7,22,1792,4.050142850949656
BDBC,kmeans_default,7,0.7,22,1792,5.607316369283013
BDBC,kmeans_hamming,7,0.7,22,1792,4.145999007594341
BDBC,kmeans_random,7,0.7,22,1792,3.8593763005784267
BDBC,kmeans_default,8,0.7,22,1792,5.643605129621257
BDBC,kmeans_hamming,8,0.7,22,1792,4.328585599095789
BDBC,kmeans_random,8,0.7,22,1792,4.565799905644624
BDBC,kmeans_default,9,0.7,22,1792,3.97121167770621
BDBC,kmeans_hamming,9,0.7,22,1792,3.8147970525212798
BDBC,kmeans_random,9,0.7,22,1792,3.823354218058738
BDBC,kmeans_default,10,0.7,22,1792,2.843888248330875
BDBC,kmeans_hamming,10,0.7,22,1792,3.7660148709960306
BDBC,kmeans_random,10,0.7,22,1792,3.8208613327734393
BDBC,kmeans_default,11,0.7,22,1792,3.058374328001498
BDBC,kmeans_hamming,11,0.7,22,1792,4.379460461487375
BDBC,kmeans_random,11,0.7,22,1792,4.377119328996852
BDBC,kmeans_default,12,0.7,22,1792,4.43906712262426
BDBC,kmeans_hamming,12,0.7,22,1792,3.8622909183405625
BDBC,kmeans_random,12,0.7,22,1792,3.595235667142165
BDBC,kmeans_default,13,0.7,22,1792,5.087969550588585
BDBC,kmeans_hamming,13,0.7,22,1792,4.552332767286001
BDBC,kmeans_random,13,0.7,22,1792,4.405414909062632
BDBC,kmeans_default,14,0.7,22,1792,4.744140736604018
BDBC,kmeans_hamming,14,0.7,22,1792,3.5996621665611968
BDBC,kmeans_random,14,0.7,22,1792,3.80901430621954
BDBC,kmeans_default,15,0.7,22,1792,5.088664767383155
BDBC,kmeans_hamming,15,0.7,22,1792,4.617842888794817
BDBC,kmeans_random,15,0.7,22,1792,4.334624185819915
BDBC,kmeans_default,16,0.7,22,1792,4.659361177254544
BDBC,kmeans_hamming,16,0.7,22,1792,4.678603736185491
BDBC,kmeans_random,16,0.7,22,1792,4.222305451995635
BDBC,kmeans_default,17,0.7,22,1792,3.9513710108260383
BDBC,kmeans_hamming,17,0.7,22,1792,4.591066369724685
BDBC,kmeans_random,17,0.7,22,1792,4.797686281257729
BDBC,kmeans_default,18,0.7,22,1792,4.593799628676039
BDBC,kmeans_hamming,18,0.7,22,1792,4.611264059003767
BDBC,kmeans_random,18,0.7,22,1792,4.524958043841415
BDBC,kmeans_default,19,0.7,22,1792,4.162989516951799
BDBC,kmeans_hamming,19,0.7,22,1792,4.633065266159471
BDBC,kmeans_random,19,0.7,22,1792,4.344389271399851
BDBC,kmeans_default,20,0.7,22,1792,3.2584744918302952
BDBC,kmeans_hamming,20,0.7,22,1792,4.475081053842006
BDBC,kmeans_random,20,0.7,22,1792,4.247207627898655
BDBC,kmeans_default,21,0.7,22,1792,3.1131143199048226
BDBC,kmeans_hamming,21,0.7,22,1792,4.7177346219428005
BDBC,kmeans_random,21,0.7,22,1792,4.066472301104798
BDBC,kmeans_default,22,0.7,22,1792,3.2046788762323133
BDBC,kmeans_hamming,22,0.7,22,1792,4.51407440906547
BDBC,kmeans_random,22,0.7,22,1792,4.162106936684816
BDBC,kmeans_default,23,0.7,22,1792,3.080044572288052
BDBC,kmeans_hamming,23,0.7,22,1792,4.239847152612085
BDBC,kmeans_random,23,0.7,22,1792,4.199427930326175
BDBC,kmeans_default,24,0.7,22,1792,3.8245872448233995
BDBC,kmeans_hamming,24,0.7,22,1792,5.2168301476822405
BDBC,kmeans_random,24,0.7,22,1792,4.962619014860603
BDBC,kmeans_default,25,0.7,22,1792,2.1414280834952244
BDBC,kmeans_hamming,25,0.7,22,1792,3.7275457452916996
BDBC,kmeans_random,25,0.7,22,1792,3.702400742568347
BDBC,kmeans_default,26,0.7,22,1792,2.847122295111403
BDBC,kmeans_hamming,26,0.7,22,1792,4.252312370866605
BDBC,kmeans_random,26,0.7,22,1792,4.567976550860578
BDBC,kmeans_default,27,0.7,22,1792,3.7808263722388826
BDBC,kmeans_hamming,27,0.7,22,1792,4.727078990452893
BDBC,kmeans_random,27,0.7,22,1792,5.083171097883294
BDBC,kmeans_default,28,0.7,22,1792,4.310011808148656
BDBC,kmeans_hamming,28,0.7,22,1792,4.697148813203925
BDBC,kmeans_random,28,0.7,22,1792,4.706902175432801
BDBC,kmeans_default,29,0.7,22,1792,3.382940176266566
BDBC,kmeans_hamming,29,0.7,22,1792,4.364052092759336
BDBC,kmeans_random,29,0.7,22,1792,4.084468560810029
BDBC,kmeans_default,30,0.7,22,1792,4.976810702335644
BDBC,kmeans_hamming,30,0.7,22,1792,5.542389078005358
BDBC,kmeans_random,30,0.7,22,1792,5.698461466669351
BDBC,kmeans_default,31,0.7,22,1792,3.626582520268258
BDBC,kmeans_hamming,31,0.7,22,1792,4.489871509714542
BDBC,kmeans_random,31,0.7,22,1792,4.52622262318985
BDBC,kmeans_default,32,0.7,22,1792,2.7368145849211243
BDBC,kmeans_hamming,32,0.7,22,1792,3.9023705181370527
BDBC,kmeans_random,32,0.7,22,1792,3.7561569379120257
BDBC,kmeans_default,33,0.7,22,1792,3.3461804987110515
BDBC,kmeans_hamming,33,0.7,22,1792,4.241325785012705
BDBC,kmeans_random,33,0.7,22,1792,4.266376986519259
BDBC,kmeans_default,34,0.7,22,1792,3.2739065555410334
BDBC,kmeans_hamming,34,0.7,22,1792,4.281355097909533
BDBC,kmeans_random,34,0.7,22,1792,4.257634017760166
BDBC,kmeans_default,35,0.7,22,1792,3.1313465258038704
BDBC,kmeans_hamming,35,0.7,22,1792,4.385306279988153
BDBC,kmeans_random,35,0.7,22,1792,4.321609229221279
BDBC,kmeans_default,36,0.7,22,1792,2.9745597514317317
BDBC,kmeans_hamming,36,0.7,22,1792,4.0964364335600125
BDBC,kmeans_random,36,0.7,22,1792,4.442053881023833
BDBC,kmeans_default,37,0.7,22,1792,3.95632587513413
BDBC,kmeans_hamming,37,0.7,22,1792,5.145557304845895
BDBC,kmeans_random,37,0.7,22,1792,5.001420400947355
BDBC,kmeans_default,38,0.7,22,1792,3.230468622408338
BDBC,kmeans_hamming,38,0.7,22,1792,4.239212980978252
BDBC,kmeans_random,38,0.7,22,1792,4.277228114827619
BDBC,kmeans_default,39,0.7,22,1792,3.0277620601738167
BDBC,kmeans_hamming,39,0.7,22,1792,3.9214972592080084
BDBC,kmeans_random,39,0.7,22,1792,3.8912470803846304
BDBC,kmeans_default,40,0.7,22,1792,3.506044317064836
BDBC,kmeans_hamming,40,0.7,22,1792,4.592145495753545
BDBC,kmeans_random,40,0.7,22,1792,5.053482457769781
BDBC,kmeans_default,41,0.7,22,1792,3.365617075291168
BDBC,kmeans_hamming,41,0.7,22,1792,4.042726958049177
BDBC,kmeans_random,41,0.7,22,1792,4.172003678850822
BDBC,kmeans_default,42,0.7,22,1792,3.1357210847779498
BDBC,kmeans_hamming,42,0.7,22,1792,4.436940390135785
BDBC,kmeans_random,42,0.7,22,1792,4.108309554404746
BDBC,kmeans_default,43,0.7,22,1792,3.0333757798929284
BDBC,kmeans_hamming,43,0.7,22,1792,3.976727286610125
BDBC,kmeans_random,43,0.7,22,1792,3.867151283525246
BDBC,kmeans_default,44,0.7,22,1792,3.122705740416004
BDBC,kmeans_hamming,44,0.7,22,1792,4.057218090842334
BDBC,kmeans_random,44,0.7,22,1792,4.312973394737399
BDBC,kmeans_default,45,0.7,22,1792,3.180036647235005
BDBC,kmeans_hamming,45,0.7,22,1792,4.021589804980466
BDBC,kmeans_random,45,0.7,22,1792,3.7323535274619464
BDBC,kmeans_default,46,0.7,22,1792,3.5545884817575044
BDBC,kmeans_hamming,46,0.7,22,1792,4.418319043441626
BDBC,kmeans_random,46,0.7,22,1792,4.705778690964806
BDBC,kmeans_default,47,0.7,22,1792,3.531025973519221
BDBC,kmeans_hamming,47,0.7,22,1792,4.676691868617435
BDBC,kmeans_random,47,0.7,22,1792,4.6313725048516154
BDBC,kmeans_default,48,0.7,22,1792,3.31916060965364
BDBC,kmeans_hamming,48,0.7,22,1792,4.238696655750002
BDBC,kmeans_random,48,0.7,22,1792,4.736728388152913
BDBC,kmeans_default,49,0.7,22,1792,3.435773690861558
BDBC,kmeans_hamming,49,0.7,22,1792,4.657776384859292
BDBC,kmeans_random,49,0.7,22,1792,4.715039403658985
BDBC,kmeans_default,50,0.7,22,1792,2.7587264913762923
BDBC,kmeans_hamming,50,0.7,22,1792,3.836079709354532
BDBC,kmeans_random,50,0.7,22,1792,4.0286944176945845
BDBC,random,,0.8,22,2048,4.2640532086137135
BDBC,kmeans_default,5,0.8,22,2048,6.882791530372467
BDBC,kmeans_hamming,5,0.8,22,2048,4.350049062615652
BDBC,kmeans_random,5,0.8,22,2048,4.219753616304502
BDBC,kmeans_default,6,0.8,22,2048,5.418248898507475
BDBC,kmeans_hamming,6,0.8,22,2048,4.187888012141075
BDBC,kmeans_random,6,0.8,22,2048,3.818440429845918
BDBC,kmeans_default,7,0.8,22,2048,5.485779869633966
BDBC,kmeans_hamming,7,0.8,22,2048,4.0336667265407025
BDBC,kmeans_random,7,0.8,22,2048,3.898281080191812
BDBC,kmeans_default,8,0.8,22,2048,6.223298502517814
BDBC,kmeans_hamming,8,0.8,22,2048,4.5066086339795
BDBC,kmeans_random,8,0.8,22,2048,4.75335260192351
BDBC,kmeans_default,9,0.8,22,2048,4.23384224617798
BDBC,kmeans_hamming,9,0.8,22,2048,4.001186833971262
BDBC,kmeans_random,9,0.8,22,2048,3.7898768041791357
BDBC,kmeans_default,10,0.8,22,2048,3.511023953396277
BDBC,kmeans_hamming,10,0.8,22,2048,3.572111293778575
BDBC,kmeans_random,10,0.8,22,2048,3.5686231199136342
BDBC,kmeans_default,11,0.8,22,2048,4.0106568441755845
BDBC,kmeans_hamming,11,0.8,22,2048,4.388935361448251
BDBC,kmeans_random,11,0.8,22,2048,4.467210537450729
BDBC,kmeans_default,12,0.8,22,2048,4.503949211720999
BDBC,kmeans_hamming,12,0.8,22,2048,3.9338394664187994
BDBC,kmeans_random,12,0.8,22,2048,3.576215488881348
BDBC,kmeans_default,13,0.8,22,2048,4.664942993779119
BDBC,kmeans_hamming,13,0.8,22,2048,4.574881812960568
BDBC,kmeans_random,13,0.8,22,2048,4.172121541373176
BDBC,kmeans_default,14,0.8,22,2048,4.435427791080226
BDBC,kmeans_hamming,14,0.8,22,2048,3.8116547048687193
BDBC,kmeans_random,14,0.8,22,2048,3.9052759635143572
BDBC,kmeans_default,15,0.8,22,2048,5.548885464453413
BDBC,kmeans_hamming,15,0.8,22,2048,4.229205322086139
BDBC,kmeans_random,15,0.8,22,2048,4.083304777746789
BDBC,kmeans_default,16,0.8,22,2048,5.801697549543476
BDBC,kmeans_hamming,16,0.8,22,2048,4.643848667687237
BDBC,kmeans_random,16,0.8,22,2048,4.401184407961649
BDBC,kmeans_default,17,0.8,22,2048,4.621913076084459
BDBC,kmeans_hamming,17,0.8,22,2048,4.722635948693588
BDBC,kmeans_random,17,0.8,22,2048,4.893850332873234
BDBC,kmeans_default,18,0.8,22,2048,5.319292487104947
BDBC,kmeans_hamming,18,0.8,22,2048,4.840616924289145
BDBC,kmeans_random,18,0.8,22,2048,4.83917080025278
BDBC,kmeans_default,19,0.8,22,2048,4.4306208145809585
BDBC,kmeans_hamming,19,0.8,22,2048,5.052676615049999
BDBC,kmeans_random,19,0.8,22,2048,4.391651394042717
BDBC,kmeans_default,20,0.8,22,2048,2.9832315125111273
BDBC,kmeans_hamming,20,0.8,22,2048,4.542138806199014
BDBC,kmeans_random,20,0.8,22,2048,4.210722992108478
BDBC,kmeans_default,21,0.8,22,2048,3.020144661270076
BDBC,kmeans_hamming,21,0.8,22,2048,4.7806261836374535
BDBC,kmeans_random,21,0.8,22,2048,3.9999833124647717
BDBC,kmeans_default,22,0.8,22,2048,3.187647694929345
BDBC,kmeans_hamming,22,0.8,22,2048,4.376358379230939
BDBC,kmeans_random,22,0.8,22,2048,4.210826207884503
BDBC,kmeans_default,23,0.8,22,2048,3.1131050914424496
BDBC,kmeans_hamming,23,0.8,22,2048,4.277560538907296
BDBC,kmeans_random,23,0.8,22,2048,4.1124185579917505
BDBC,kmeans_default,24,0.8,22,2048,4.085267225921911
BDBC,kmeans_hamming,24,0.8,22,2048,5.309907661063389
BDBC,kmeans_random,24,0.8,22,2048,4.734063960593483
BDBC,kmeans_default,25,0.8,22,2048,2.2489456769799387
BDBC,kmeans_hamming,25,0.8,22,2048,3.8108047187327916
BDBC,kmeans_random,25,0.8,22,2048,3.8000389823688883
BDBC,kmeans_default,26,0.8,22,2048,2.902275802714147
BDBC,kmeans_hamming,26,0.8,22,2048,4.418497364658888
BDBC,kmeans_random,26,0.8,22,2048,4.747433482271001
BDBC,kmeans_default,27,0.8,22,2048,3.705928820389758
BDBC,kmeans_hamming,27,0.8,22,2048,4.404118526940653
BDBC,kmeans_random,27,0.8,22,2048,4.980164901859601
BDBC,kmeans_default,28,0.8,22,2048,4.200933442855914
BDBC,kmeans_hamming,28,0.8,22,2048,4.468322019871262
BDBC,kmeans_random,28,0.8,22,2048,4.666599571237679
BDBC,kmeans_default,29,0.8,22,2048,3.0131408104293995
BDBC,kmeans_hamming,29,0.8,22,2048,4.399839366763556
BDBC,kmeans_random,29,0.8,22,2048,3.9679978541465895
BDBC,kmeans_default,30,0.8,22,2048,4.946531400974902
BDBC,kmeans_hamming,30,0.8,22,2048,5.508191003913735
BDBC,kmeans_random,30,0.8,22,2048,5.558643476918792
BDBC,kmeans_default,31,0.8,22,2048,3.8578898312202545
BDBC,kmeans_hamming,31,0.8,22,2048,4.650725250050906
BDBC,kmeans_random,31,0.8,22,2048,4.626976956616575
BDBC,kmeans_default,32,0.8,22,2048,2.708442048258169
BDBC,kmeans_hamming,32,0.8,22,2048,3.698755674004469
BDBC,kmeans_random,32,0.8,22,2048,3.399952424775439
BDBC,kmeans_default,33,0.8,22,2048,3.6062785451833683
BDBC,kmeans_hamming,33,0.8,22,2048,4.169775597103571
BDBC,kmeans_random,33,0.8,22,2048,4.103529960461416
BDBC,kmeans_default,34,0.8,22,2048,3.380628195164989
BDBC,kmeans_hamming,34,0.8,22,2048,4.294724481586076
BDBC,kmeans_random,34,0.8,22,2048,4.165281216344887
BDBC,kmeans_default,35,0.8,22,2048,3.059935557714152
BDBC,kmeans_hamming,35,0.8,22,2048,4.460267708345048
BDBC,kmeans_random,35,0.8,22,2048,4.3490484965352145
BDBC,kmeans_default,36,0.8,22,2048,3.068720769160385
BDBC,kmeans_hamming,36,0.8,22,2048,4.362719435039578
BDBC,kmeans_random,36,0.8,22,2048,4.24223256035309
BDBC,kmeans_default,37,0.8,22,2048,4.524849737751586
BDBC,kmeans_hamming,37,0.8,22,2048,5.551678960293659
BDBC,kmeans_random,37,0.8,22,2048,5.650528693312373
BDBC,kmeans_default,38,0.8,22,2048,3.143687070737678
BDBC,kmeans_hamming,38,0.8,22,2048,3.9938167322868163
BDBC,kmeans_random,38,0.8,22,2048,4.045155000517878
BDBC,kmeans_default,39,0.8,22,2048,2.7695001884530925
BDBC,kmeans_hamming,39,0.8,22,2048,3.769435941763417
BDBC,kmeans_random,39,0.8,22,2048,3.8224889232888413
BDBC,kmeans_default,40,0.8,22,2048,3.654742979835774
BDBC,kmeans_hamming,40,0.8,22,2048,4.607510834611076
BDBC,kmeans_random,40,0.8,22,2048,5.145182275401921
BDBC,kmeans_default,41,0.8,22,2048,3.5271985732037754
BDBC,kmeans_hamming,41,0.8,22,2048,4.166863353605859
BDBC,kmeans_random,41,0.8,22,2048,4.442404546238182
BDBC,kmeans_default,42,0.8,22,2048,3.0624446643521503
BDBC,kmeans_hamming,42,0.8,22,2048,4.187130055149586
BDBC,kmeans_random,42,0.8,22,2048,3.9492570876963047
BDBC,kmeans_default,43,0.8,22,2048,2.671242195626578
BDBC,kmeans_hamming,43,0.8,22,2048,3.7720886737906243
BDBC,kmeans_random,43,0.8,22,2048,3.772069613026772
BDBC,kmeans_default,44,0.8,22,2048,3.0584467385227185
BDBC,kmeans_hamming,44,0.8,22,2048,3.945655615878586
BDBC,kmeans_random,44,0.8,22,2048,4.397853411527139
BDBC,kmeans_default,45,0.8,22,2048,3.009749739640121
BDBC,kmeans_hamming,45,0.8,22,2048,3.856644754773473
BDBC,kmeans_random,45,0.8,22,2048,3.7012180626163467
BDBC,kmeans_default,46,0.8,22,2048,3.4770290209171275
BDBC,kmeans_hamming,46,0.8,22,2048,4.29196913800179
BDBC,kmeans_random,46,0.8,22,2048,4.755671660533693
BDBC,kmeans_default,47,0.8,22,2048,3.5519312254499598
BDBC,kmeans_hamming,47,0.8,22,2048,4.725461640037812
BDBC,kmeans_random,47,0.8,22,2048,4.776701559107693
BDBC,kmeans_default,48,0.8,22,2048,3.3869365736600163
BDBC,kmeans_hamming,48,0.8,22,2048,4.2255881560074435
BDBC,kmeans_random,48,0.8,22,2048,4.64495669619145
BDBC,kmeans_default,49,0.8,22,2048,3.656431168564192
BDBC,kmeans_hamming,49,0.8,22,2048,4.778317385729582
BDBC,kmeans_random,49,0.8,22,2048,4.441536810607964
BDBC,kmeans_default,50,0.8,22,2048,2.6887855130264433
BDBC,kmeans_hamming,50,0.8,22,2048,3.6113246026066608
BDBC,kmeans_random,50,0.8,22,2048,3.9776867910266818
BDBC,random,,0.9,22,2304,3.489284546607344
BDBC,kmeans_default,5,0.9,22,2304,4.812990586643881
BDBC,kmeans_hamming,5,0.9,22,2304,4.375383393643245
BDBC,kmeans_random,5,0.9,22,2304,4.3762649538233696
BDBC,kmeans_default,6,0.9,22,2304,4.2056554728680675
BDBC,kmeans_hamming,6,0.9,22,2304,4.298677228215449
BDBC,kmeans_random,6,0.9,22,2304,4.274422288041205
BDBC,kmeans_default,7,0.9,22,2304,4.432451530729024
BDBC,kmeans_hamming,7,0.9,22,2304,3.6446742195387745
BDBC,kmeans_random,7,0.9,22,2304,3.234995025603285
BDBC,kmeans_default,8,0.9,22,2304,4.661273662181637
BDBC,kmeans_hamming,8,0.9,22,2304,4.608632207984249
BDBC,kmeans_random,8,0.9,22,2304,4.623813415495345
BDBC,kmeans_default,9,0.9,22,2304,3.6013527178471705
BDBC,kmeans_hamming,9,0.9,22,2304,4.38209158606364
BDBC,kmeans_random,9,0.9,22,2304,3.915877204339389
BDBC,kmeans_default,10,0.9,22,2304,3.2095965247389895
BDBC,kmeans_hamming,10,0.9,22,2304,3.0357236318005993
BDBC,kmeans_random,10,0.9,22,2304,2.7819364737520806
BDBC,kmeans_default,11,0.9,22,2304,5.540848183290353
BDBC,kmeans_hamming,11,0.9,22,2304,4.468183448627918
BDBC,kmeans_random,11,0.9,22,2304,4.748044762150444
BDBC,kmeans_default,12,0.9,22,2304,4.557901995182028
BDBC,kmeans_hamming,12,0.9,22,2304,3.7282698456227577
BDBC,kmeans_random,12,0.9,22,2304,3.503319235483141
BDBC,kmeans_default,13,0.9,22,2304,4.5354130525520855
BDBC,kmeans_hamming,13,0.9,22,2304,4.703916622283752
BDBC,kmeans_random,13,0.9,22,2304,4.194180879364606
BDBC,kmeans_default,14,0.9,22,2304,4.823121829949843
BDBC,kmeans_hamming,14,0.9,22,2304,3.577372047849463
BDBC,kmeans_random,14,0.9,22,2304,4.191507009449088
BDBC,kmeans_default,15,0.9,22,2304,7.470657798654082
BDBC,kmeans_hamming,15,0.9,22,2304,4.11542216718143
BDBC,kmeans_random,15,0.9,22,2304,3.6567243090750656
BDBC,kmeans_default,16,0.9,22,2304,5.254842012211428
BDBC,kmeans_hamming,16,0.9,22,2304,3.9383340229519215
BDBC,kmeans_random,16,0.9,22,2304,3.959327262100552
BDBC,kmeans_default,17,0.9,22,2304,3.719890775915789
BDBC,kmeans_hamming,17,0.9,22,2304,4.935698137155971
BDBC,kmeans_random,17,0.9,22,2304,4.898584075817626
BDBC,kmeans_default,18,0.9,22,2304,7.399523643896278
BDBC,kmeans_hamming,18,0.9,22,2304,5.311773056447543
BDBC,kmeans_random,18,0.9,22,2304,5.769276766587702
BDBC,kmeans_default,19,0.9,22,2304,5.923350570907471
BDBC,kmeans_hamming,19,0.9,22,2304,5.256949156548671
BDBC,kmeans_random,19,0.9,22,2304,4.62461105196515
BDBC,kmeans_default,20,0.9,22,2304,3.1827982851452634
BDBC,kmeans_hamming,20,0.9,22,2304,4.4046485906138395
BDBC,kmeans_random,20,0.9,22,2304,4.234646595332995
BDBC,kmeans_default,21,0.9,22,2304,3.2668116754568293
BDBC,kmeans_hamming,21,0.9,22,2304,4.5123636402195775
BDBC,kmeans_random,21,0.9,22,2304,3.7602758780768823
BDBC,kmeans_default,22,0.9,22,2304,3.246179112952519
BDBC,kmeans_hamming,22,0.9,22,2304,4.623802399783282
BDBC,kmeans_random,22,0.9,22,2304,4.424545468768198
BDBC,kmeans_default,23,0.9,22,2304,3.1825315854113447
BDBC,kmeans_hamming,23,0.9,22,2304,4.36048945338219
BDBC,kmeans_random,23,0.9,22,2304,4.376030805597649
BDBC,kmeans_default,24,0.9,22,2304,3.864142905803427
BDBC,kmeans_hamming,24,0.9,22,2304,5.210414679580697
BDBC,kmeans_random,24,0.9,22,2304,4.425493008641976
BDBC,kmeans_default,25,0.9,22,2304,2.231547629918563
BDBC,kmeans_hamming,25,0.9,22,2304,4.0776487521573745
BDBC,kmeans_random,25,0.9,22,2304,3.888254008998154
BDBC,kmeans_default,26,0.9,22,2304,2.959973411790329
BDBC,kmeans_hamming,26,0.9,22,2304,4.5324480592765
